ESPECIE ARBUSTO,ALTURA,TIPOLOGÍA,UG,BARRIO,,DISTRITO,ELEMENTO,FECHAPLANT,CMARRAS,X,Y
,40,Parque Urbano,Parque de Amate,"SANTA AURELIA-CANTABRICO-ATLANTICO-
LA ROMERIA",,Cerro-Amate,Arbusto,,0,"23,929,405","414,143,851"
,40,Parque Urbano,Parque de Amate,"SANTA AURELIA-CANTABRICO-ATLANTICO-
LA ROMERIA",,Cerro-Amate,Arbusto,,0,"23,931,795","414,141,589"
,40,Parque Urbano,Parque de Amate,"SANTA AURELIA-CANTABRICO-ATLANTICO-
LA ROMERIA",,Cerro-Amate,Arbusto,,0,"23,929,615","414,140,527"
,40,Parque Urbano,Parque de Amate,"SANTA AURELIA-CANTABRICO-ATLANTICO-
LA ROMERIA",,Cerro-Amate,Arbusto,,0,"23,931,554","414,141,147"
,,Parque Urbano,Parque de Amate,"SANTA AURELIA-CANTABRICO-ATLANTICO-
LA ROMERIA",,Cerro-Amate,Arbusto,,0,"23,916,749","414,117,427"
,,Parque o Jardín Histórico,Jardines Glorieta Goya,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,542,739","414,107,995"
,,Parque o Jardín Histórico,Jardines Glorieta Goya,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,541,796","414,108,285"
,,Parque o Jardín Histórico,Jardines Glorieta Goya,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,540,111","414,106,282"
,,Parque o Jardín Histórico,Jardines Glorieta Goya,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,543,416","414,107,563"
,21,Medianas y Glorietas,"Emilio Lemos, Avda.",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,217,253","414,394,391"
,22,Medianas y Glorietas,"Emilio Lemos, Avda.",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,215,080","414,393,156"
,10,Arbolado Viario,"Eufrates, Calle",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,029,464","414,441,570"
,30,Arbolado Viario,"Ciudad de Manises, Calle",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,063,597","414,448,951"
,21,Arbolado Viario,"Ciudad de Manises, Calle",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,063,833","414,449,033"
,18,Plaza o Jardín,"DE LAS MONJAS, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,111,824","414,429,594"
,21,Plaza o Jardín,"DEL OBRADOIRO, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,131,898","414,411,313"
ESPECIE ARBUSTO,ALTURA,TIPOLOGÍA,UG,BARRIO,,DISTRITO,ELEMENTO,FECHAPLANT,CMARRAS,X,Y
,,Arbolado Viario,Urbano Orad,COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,056,980","414,355,329"
,17,Medianas y Glorietas,"ROTONDA AVDA LAS CIENCIAS-FLORA
TRISTAN",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,149,760","414,209,368"
,23,Medianas y Glorietas,"Deporte, El (Avenida)",TORREBLANCA,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,195,496","414,202,156"
,,Parque o Jardín Histórico,Parque de María Luisa,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,561,382","414,039,042"
,,Parque o Jardín Histórico,Parque de María Luisa,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,561,382","414,039,042"
,,Parque o Jardín Histórico,Parque de María Luisa,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,537,915","414,032,638"
,,Plaza o Jardín,CL IGNACIO GOMEZ MILLAN,TRIANA OESTE,,Triana,Arbusto,,0,"23,363,164","414,176,311"
,,Plaza o Jardín,CL IGNACIO GOMEZ MILLAN,TRIANA OESTE,,Triana,Arbusto,,0,"23,363,246","414,176,360"
,,Plaza o Jardín,CL IGNACIO GOMEZ MILLAN,TRIANA OESTE,,Triana,Arbusto,,0,"23,363,335","414,176,417"
,,Plaza o Jardín,CL IGNACIO GOMEZ MILLAN,TRIANA OESTE,,Triana,Arbusto,,0,"23,364,459","414,177,256"
,,Plaza o Jardín,CL IGNACIO GOMEZ MILLAN,TRIANA OESTE,,Triana,Arbusto,,0,"23,364,540","414,177,337"
,,Plaza o Jardín,CL IGNACIO GOMEZ MILLAN,TRIANA OESTE,,Triana,Arbusto,,0,"23,364,638","414,177,410"
,,Plaza o Jardín,JARDINES DE CHAPINA,MUSEO,,Casco Antiguo,Arbusto,,0,"23,409,678","414,217,668"
,,Plaza o Jardín,JARDINES DE CHAPINA,MUSEO,,Casco Antiguo,Arbusto,,0,"23,409,133","414,219,188"
,17,Parque Periurbano,JARDIN AMERICANO,TRIANA OESTE,,Triana,Arbusto,,0,"23,397,072","414,321,624"
,,Plaza o Jardín,"JOSÉ LUIS VILA, JARDINES PLAZA",FERIA,,Casco Antiguo,Arbusto,,0,"23,540,688","414,326,431"
,,Plaza o Jardín,"JOSÉ LUIS VILA, JARDINES PLAZA",FERIA,,Casco Antiguo,Arbusto,,0,"23,541,225","414,326,539"
,26,Parque Periurbano,JARDINES DEL GUADALQUIVIR,TRIANA OESTE,,Triana,Arbusto,,0,"23,440,466","414,379,389"
,18,Parque Periurbano,JARDINES DEL GUADALQUIVIR,TRIANA OESTE,,Triana,Arbusto,,0,"23,437,410","414,380,702"
,18,Parque Periurbano,JARDINES DEL GUADALQUIVIR,TRIANA OESTE,,Triana,Arbusto,,0,"23,431,677","414,390,745"
,24,Parque Periurbano,JARDINES DEL GUADALQUIVIR,TRIANA OESTE,,Triana,Arbusto,,0,"23,429,412","414,391,270"
,,Parque o Jardín Histórico,Parque de María Luisa,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,529,944","414,047,115"
,,Plaza o Jardín,Z.V. Huerta San Gonzalo,EL CANO-BERMEJALES,,Bellavista-La Palmera,Arbusto,,0,"23,557,080","413,785,620"
,,Parque Periurbano,Z.V. Bermejales Sur,EL CANO-BERMEJALES,,Bellavista-La Palmera,Arbusto,,0,"23,627,985","413,683,299"
,,Parque Periurbano,Z.V. Bermejales Sur,EL CANO-BERMEJALES,,Bellavista-La Palmera,Arbusto,,0,"23,650,942","413,686,543"
,,Parque Periurbano,Z.V. Bermejales Sur,EL CANO-BERMEJALES,,Bellavista-La Palmera,Arbusto,,0,"23,650,657","413,686,426"
,,Arbolado Viario,JEREZ,BELLAVISTA,,Bellavista-La Palmera,Arbusto,,0,"23,700,753","413,577,882"
,,Arbolado Viario,JEREZ,BELLAVISTA,,Bellavista-La Palmera,Arbusto,,0,"23,701,028","413,576,378"
,,Arbolado Viario,JEREZ,BELLAVISTA,,Bellavista-La Palmera,Arbusto,,0,"23,701,240","413,574,959"
,,Arbolado Viario,JEREZ,BELLAVISTA,,Bellavista-La Palmera,Arbusto,,0,"23,701,388","413,574,112"
,,Arbolado Viario,JEREZ,BELLAVISTA,,Bellavista-La Palmera,Arbusto,,0,"23,701,558","413,572,820"
,,Arbolado Viario,JEREZ,BELLAVISTA,,Bellavista-La Palmera,Arbusto,,0,"23,701,642","413,571,697"
,,Arbolado Viario,JEREZ,BELLAVISTA,,Bellavista-La Palmera,Arbusto,,0,"23,701,790","413,570,744"
,,Arbolado Viario,JEREZ,BELLAVISTA,,Bellavista-La Palmera,Arbusto,,0,"23,701,875","413,569,685"
ESPECIE ARBUSTO,ALTURA,TIPOLOGÍA,UG,BARRIO,,DISTRITO,ELEMENTO,FECHAPLANT,CMARRAS,X,Y
,,Arbolado Viario,JEREZ,BELLAVISTA,,Bellavista-La Palmera,Arbusto,,0,"23,701,918","413,568,859"
,,Arbolado Viario,JEREZ,BELLAVISTA,,Bellavista-La Palmera,Arbusto,,0,"23,702,002","413,567,694"
,,Arbolado Viario,JEREZ,BELLAVISTA,,Bellavista-La Palmera,Arbusto,,0,"23,702,002","413,566,995"
,,Arbolado Viario,JEREZ,BELLAVISTA,,Bellavista-La Palmera,Arbusto,,0,"23,701,981","413,566,042"
,,Parque Periurbano,Z.V. Bermejales Sur,EL CANO-BERMEJALES,,Bellavista-La Palmera,Arbusto,,0,"23,628,431","413,683,182"
,,Parque Periurbano,Z.V. Bermejales Sur,EL CANO-BERMEJALES,,Bellavista-La Palmera,Arbusto,,0,"23,617,347","413,686,309"
,,Parque Periurbano,Z.V. Bermejales Sur,BELLAVISTA,,Bellavista-La Palmera,Arbusto,,0,"23,571,312","413,713,981"
,,Parque Urbano,Z.V. Jardín de la Alhambra,BELLAVISTA,,Bellavista-La Palmera,Arbusto,,0,"23,677,517","413,567,748"
,,Parque o Jardín Histórico,Parque de María Luisa,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,542,984","414,076,894"
,,Parque o Jardín Histórico,Parque de María Luisa,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,543,129","414,076,938"
,,Parque o Jardín Histórico,Parque de María Luisa,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,543,022","414,077,046"
,,Plaza o Jardín,Z.V. LAS MELIAS,PALMETE,,Cerro-Amate,Arbusto,,0,"24,149,149","414,076,826"
,,Plaza o Jardín,Z.V. LAS MELIAS,PALMETE,,Cerro-Amate,Arbusto,,0,"24,148,633","414,076,837"
,,Plaza o Jardín,Z.V. LAS MELIAS,PALMETE,,Cerro-Amate,Arbusto,,0,"24,148,425","414,076,848"
,,Plaza o Jardín,Z.V. LAS MELIAS,PALMETE,,Cerro-Amate,Arbusto,,0,"24,148,020","414,076,871"
,,Plaza o Jardín,Z.V. LAS MELIAS,PALMETE,,Cerro-Amate,Arbusto,,0,"24,147,618","414,076,876"
,,Plaza o Jardín,Z.V. LAS MELIAS,PALMETE,,Cerro-Amate,Arbusto,,0,"24,146,984","414,076,897"
,,Medianas y Glorietas,ROTONDA MIGUEL ANGEL BLANCO,POLIGONO SUR,,Sur,Arbusto,,0,"23,685,470","413,971,264"
,,Parque Urbano,Z.V. Parque Celestino Mutis,POLIGONO SUR,,Sur,Arbusto,,0,"23,661,416","413,943,968"
,00,Plaza o Jardín,Z.V. Calle Amsterdam,EL CANO-BERMEJALES,,Bellavista-La Palmera,Arbusto,,0,"23,552,143","413,780,947"
,,Plaza o Jardín,"SECTOR 11 (Fernanda Calado Rosales),
PLAZA ARBOLADA",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,139,808","414,305,586"
,,Plaza o Jardín,"SECTOR 11 (Fernanda Calado Rosales),
PLAZA ARBOLADA",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,130,236","414,323,480"
,,Arbolado Viario,"Doctor Madrazo Osuna, Calle",COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,129,962","414,323,952"
,18,Plaza o Jardín,Z.V. Jardines Calle Huestes,LA BUHAIRA,,Nervión,Arbusto,,0,"23,610,019","414,137,114"
,00,Parque o Jardín Histórico,Parque de María Luisa,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,526,561","414,063,614"
,,Parque o Jardín Histórico,Parque de María Luisa,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,525,623","414,062,241"
,,Parque o Jardín Histórico,Parque de María Luisa,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,525,692","414,062,442"
,,Medianas y Glorietas,GRAN PLAZA GLORIETA 2,NERVION,,Nervión,Arbusto,,0,"23,742,968","414,132,669"
,,Medianas y Glorietas,GRAN PLAZA GLORIETA 1,NERVION,,Nervión,Arbusto,,0,"23,738,999","414,131,675"
,,Medianas y Glorietas,GRAN PLAZA GLORIETA 1,NERVION,,Nervión,Arbusto,,0,"23,739,247","414,131,752"
,,Medianas y Glorietas,GRAN PLAZA GLORIETA 1,NERVION,,Nervión,Arbusto,,0,"23,739,084","414,131,947"
,,Medianas y Glorietas,GRAN PLAZA GLORIETA 1,NERVION,,Nervión,Arbusto,,0,"23,739,165","414,132,409"
,,Medianas y Glorietas,GRAN PLAZA GLORIETA 1,NERVION,,Nervión,Arbusto,,0,"23,739,294","414,132,830"
,,Medianas y Glorietas,GRAN PLAZA GLORIETA 1,NERVION,,Nervión,Arbusto,,0,"23,739,190","414,134,776"
ESPECIE ARBUSTO,ALTURA,TIPOLOGÍA,UG,BARRIO,,DISTRITO,ELEMENTO,FECHAPLANT,CMARRAS,X,Y
,,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,618,488","414,159,623"
,,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,615,169","414,159,374"
,,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,617,802","414,153,493"
,,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,617,642","414,151,791"
,,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,616,225","414,139,365"
,,,,LA BUHAIRA,,Nervión,Arbusto,,0,"23,622,185","414,140,770"
,,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,631,423","414,150,821"
,,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,632,787","414,151,173"
,,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,632,818","414,151,424"
,,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,621,813","414,152,382"
,,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,632,959","414,152,808"
,,Parque o Jardín Histórico,Z.V. Parque de la Buhaira,LA BUHAIRA,,Nervión,Arbusto,,0,"23,633,530","414,157,124"
,,Parque Urbano,Z.V. Jardines de la Calzada,LA CALZADA,,Nervión,Arbusto,,0,"23,636,304","414,239,546"
,,Arbolado Viario,"DOCTOR GABRIEL SANCHEZ DE LA
CUESTA",HUERTA DE LA SALUD,,Sur,Arbusto,,0,"23,591,133","414,100,426"
,,Plaza o Jardín,DOCTOR JOSÉ M¬ BEDOYA,HUERTA DE LA SALUD,,Sur,Arbusto,,0,"23,598,975","414,101,580"
,,Plaza o Jardín,DOCTOR JOSÉ M¬ BEDOYA,HUERTA DE LA SALUD,,Sur,Arbusto,,0,"23,597,188","414,096,423"
,,Plaza o Jardín,DOCTOR JOSÉ M¬ BEDOYA,HUERTA DE LA SALUD,,Sur,Arbusto,,0,"23,595,131","414,094,398"
,09,Arbolado Viario,DOCTOR ANTONIO CORTÉS LLADó,HUERTA DE LA SALUD,,Sur,Arbusto,,0,"23,602,476","414,093,771"
,,Arbolado Viario,DOCTOR ANTONIO CORTÉS LLADó,HUERTA DE LA SALUD,,Sur,Arbusto,,0,"23,602,081","414,093,571"
,,Plaza o Jardín,DOCTOR JOSÉ M¬ BEDOYA,HUERTA DE LA SALUD,,Sur,Arbusto,,0,"23,598,302","414,103,163"
,,Plaza o Jardín,DOCTOR JOSÉ M¬ BEDOYA,HUERTA DE LA SALUD,,Sur,Arbusto,,0,"23,598,054","414,103,217"
,,Plaza o Jardín,DOCTOR JOSÉ M¬ BEDOYA,HUERTA DE LA SALUD,,Sur,Arbusto,,0,"23,599,767","414,102,942"
,,Jardinería Asociada a Viario,Z.V. Dr. Pedro de Castro,HUERTA DE LA SALUD,,Sur,Arbusto,,0,"23,610,181","414,084,356"
,05,Parque Urbano,Z.V. Parque Rectora Rosario Valpuesta,GIRALDA SUR,,Sur,Arbusto,,0,"23,637,509","414,057,836"
,,Parque Urbano,Z.V. Parque Rectora Rosario Valpuesta,GIRALDA SUR,,Sur,Arbusto,,0,"23,634,281","414,057,413"
,,Arbolado Viario,"ALBERCHE, CL",EL JUNCAL-HISPALIS,,Sur,Arbusto,,0,"23,711,388","414,045,542"
,15,Arbolado Viario,"ALBERCHE, CL",EL JUNCAL-HISPALIS,,Sur,Arbusto,,0,"23,712,900","414,043,310"
,25,Parque o Jardín Histórico,Parque de María Luisa,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,525,514","414,086,235"
,,Parque o Jardín Histórico,Parque de María Luisa,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,524,814","414,086,967"
,,Parque o Jardín Histórico,Parque de María Luisa,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,532,737","414,085,275"
,15,Parque o Jardín Histórico,Parque de María Luisa,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,532,373","414,084,900"
,16,Parque o Jardín Histórico,Parque de María Luisa,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,532,394","414,085,108"
,16,Parque o Jardín Histórico,Parque de María Luisa,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,535,973","414,087,381"
,50,Parque o Jardín Histórico,Parque de María Luisa,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,536,276","414,087,274"
ESPECIE ARBUSTO,ALTURA,TIPOLOGÍA,UG,BARRIO,,DISTRITO,ELEMENTO,FECHAPLANT,CMARRAS,X,Y
,,Plaza o Jardín,Z.V. Plaza Aljarafe,EL PLANTINAR,,Sur,Arbusto,,0,"23,661,346","414,080,212"
,,Plaza o Jardín,Z.V. Plaza Aljarafe,EL PLANTINAR,,Sur,Arbusto,,0,"23,660,985","414,080,319"
,,Arbolado Viario,"TORCUATO LUCA DE TENA,CL",POLIGONO SUR,,Sur,Arbusto,,0,"23,657,842","413,926,964"
,,Arbolado Viario,"TORCUATO LUCA DE TENA,CL",POLIGONO SUR,,Sur,Arbusto,,0,"23,657,198","413,926,250"
,,Parque Urbano,Z.V. Jardines Manuel Benítez Carrasco,POLIGONO SUR,,Sur,Arbusto,,0,"23,699,089","413,994,210"
,,Parque o Jardín Histórico,Parque de María Luisa,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,522,227","414,090,015"
,,Parque Urbano,Z.V. Jardines Manuel Benítez Carrasco,POLIGONO SUR,,Sur,Arbusto,,0,"23,697,271","413,991,461"
,,Parque o Jardín Histórico,Parque de María Luisa,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,532,773","414,070,119"
,,Arbolado Viario,EDUARDO DATO,LA FLORIDA,,Nervión,Arbusto,,0,"23,600,079","414,169,446"
,,Arbolado Viario,EDUARDO DATO,LA FLORIDA,,Nervión,Arbusto,,0,"23,600,155","414,169,248"
,,Arbolado Viario,"PALMERA (LA),AV","SECTOR SUR-LA PALMERA-REINA
MERCEDES",,Bellavista-La Palmera,Arbusto,,0,"23,559,449","413,965,422"
,,Medianas y Glorietas,GLORIETA LETONIA,EL CANO-BERMEJALES,,Bellavista-La Palmera,Arbusto,,0,"23,639,989","413,744,896"
,,Medianas y Glorietas,GLORIETA LETONIA,EL CANO-BERMEJALES,,Bellavista-La Palmera,Arbusto,,0,"23,640,201","413,744,579"
,,Medianas y Glorietas,GLORIETA LETONIA,BELLAVISTA,,Bellavista-La Palmera,Arbusto,,0,"23,643,728","413,745,739"
,,Arbolado Viario,JUAN CARVALLO,ROCHELAMBERT,,Cerro-Amate,Arbusto,,0,"23,824,374","414,036,485"
,,Arbolado Viario,JUAN CARVALLO,ROCHELAMBERT,,Cerro-Amate,Arbusto,,0,"23,824,161","414,036,546"
,,Arbolado Viario,JUAN CARVALLO,ROCHELAMBERT,,Cerro-Amate,Arbusto,,0,"23,823,856","414,036,363"
,,Arbolado Viario,JUAN CARVALLO,ROCHELAMBERT,,Cerro-Amate,Arbusto,,0,"23,823,841","414,036,181"
,,Arbolado Viario,PORTUGAL,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,558,796","414,103,766"
,,Arbolado Viario,SIERRA PELADA TRASERA,TIRO DE LINEA-SANTA GENOVEVA,,Sur,Arbusto,,0,"23,670,795","413,974,376"
,,,,TIRO DE LINEA-SANTA GENOVEVA,,Sur,Arbusto,,0,"23,671,400","413,974,807"
,,Edificios Municipales,Pabellón de Republica Dominicana,"SECTOR SUR-LA PALMERA-REINA
MERCEDES",,Bellavista-La Palmera,Arbusto,,0,"23,559,450","413,949,140"
,,Arbolado Viario,Urbano Orad,COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,061,050","414,357,496"
,,Parque Urbano,Z.V. Parque Celestino Mutis,POLIGONO SUR,,Sur,Arbusto,,0,"23,666,858","413,947,522"
,,Parque Urbano,Z.V. Parque Celestino Mutis,POLIGONO SUR,,Sur,Arbusto,,0,"23,666,858","413,947,522"
,,Parque Urbano,Parque Miraflores I,AEROPUERTO VIEJO,,Norte,Arbusto,,0,"23,747,180","414,465,513"
,,Parque Urbano,Z.V. JARDINES DE SAN BERNARDO,SAN BERNARDO,,Nervión,Arbusto,,0,"23,593,950","414,132,010"
,,Parque Urbano,Z.V. JARDINES DE SAN BERNARDO,SAN BERNARDO,,Nervión,Arbusto,,0,"23,594,123","414,131,863"
,,Parque Urbano,Z.V. JARDINES DE SAN BERNARDO,SAN BERNARDO,,Nervión,Arbusto,,0,"23,594,865","414,131,271"
,,Parque Urbano,Z.V. Jardines Manuel Benítez Carrasco,POLIGONO SUR,,Sur,Arbusto,,0,"23,687,961","413,978,194"
,,Parque Urbano,Z.V. Parque Ranilla (Antigua cárcel),NERVION,,Nervión,Arbusto,,0,"23,786,029","414,185,062"
,,Parque Urbano,Z.V. Parque Cavestany,LA CALZADA,,Nervión,Arbusto,,0,"23,626,728","414,236,285"
,,Parque Urbano,Z.V. Parque Cavestany,LA CALZADA,,Nervión,Arbusto,,0,"23,626,993","414,236,513"
,,Parque Urbano,Parque Miraflores I,LAS ALMENAS,,Norte,Arbusto,,0,"23,774,532","414,494,529"
ESPECIE ARBUSTO,ALTURA,TIPOLOGÍA,UG,BARRIO,,DISTRITO,ELEMENTO,FECHAPLANT,CMARRAS,X,Y
,,Parque Urbano,SUR PINO MONTANO. PARQUE,BARRIADA PINO MONTANO,,Norte,Arbusto,,0,"23,677,804","414,586,926"
,,Parque Urbano,Z.V. Jardines del Prado de San Sebastián,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,565,381","414,108,543"
,,Parque Urbano,Z.V. Jardines del Prado de San Sebastián,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,568,251","414,115,780"
,,Parque Urbano,Z.V. Jardines del Prado de San Sebastián,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,568,420","414,116,236"
,,Parque Urbano,Z.V. Jardines del Prado de San Sebastián,EL PRADO-PARQUE MARIA LUISA,,Sur,Arbusto,,0,"23,566,949","414,112,186"
,,Parque Urbano,Z.V. Parque de la Música,LA PLATA,,Cerro-Amate,Arbusto,,0,"23,866,870","413,974,412"
,,Parque Urbano,Z.V. Parque de la Música,LA PLATA,,Cerro-Amate,Arbusto,,0,"23,867,120","413,974,783"
,,Parque Urbano,Z.V. Parque de la Música,LA PLATA,,Cerro-Amate,Arbusto,,0,"23,867,193","413,974,461"
,,Parque Urbano,Z.V. Parque de la Música,LA PLATA,,Cerro-Amate,Arbusto,,0,"23,867,778","413,975,686"
,,Parque Urbano,Z.V. Parque de la Música,LA PLATA,,Cerro-Amate,Arbusto,,0,"23,867,440","413,975,140"
,,Plaza o Jardín,Muelle Camaronero,TRIANA CASCO ANTIGUO,,Triana,Arbusto,,0,"23,451,383","414,150,405"
,,Arbolado Viario,BETIS,TRIANA CASCO ANTIGUO,,Triana,Arbusto,,0,"23,451,079","414,146,769"
,,Arbolado Viario,BETIS,TRIANA CASCO ANTIGUO,,Triana,Arbusto,,0,"23,451,712","414,146,602"
,,Arbolado Viario,BETIS,TRIANA CASCO ANTIGUO,,Triana,Arbusto,,0,"23,451,350","414,146,987"
,,Arbolado Viario,BETIS,TRIANA CASCO ANTIGUO,,Triana,Arbusto,,0,"23,451,060","414,147,459"
,03,Parque Periurbano,Parque Vega de Triana,TRIANA OESTE,,Triana,Arbusto,,0,"23,276,960","414,050,279"
,,Parque Periurbano,Parque Vega de Triana,TRIANA OESTE,,Triana,Arbusto,,0,"23,308,663","414,139,406"
,,Parque Periurbano,Parque Vega de Triana,TRIANA OESTE,,Triana,Arbusto,,0,"23,308,407","414,139,237"
,,Parque Periurbano,Parque Vega de Triana,TRIANA OESTE,,Triana,Arbusto,,0,"23,308,670","414,139,391"
,,Parque Periurbano,Parque Vega de Triana,TRIANA OESTE,,Triana,Arbusto,,0,"23,308,366","414,139,188"
,,Parque Periurbano,Parque Vega de Triana,TRIANA OESTE,,Triana,Arbusto,,0,"23,308,647","414,139,321"
,,Parque Periurbano,Parque Vega de Triana,TRIANA OESTE,,Triana,Arbusto,,0,"23,308,331","414,139,118"
,,Plaza o Jardín,"DE LAS TENDILLAS, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,124,920","414,410,867"
,21,Parque Periurbano,Parque del Tamarguillo,COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,195,753","414,458,973"
,,Plaza o Jardín,"CIUDAD DE ALDAYA, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,111,571","414,430,718"
,25,Parque Periurbano,Parque del Tamarguillo,COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,174,267","414,474,570"
,,Parque Periurbano,Parque del Tamarguillo,COLORES-ENTREPARQUES,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,174,246","414,474,756"
,,Plaza o Jardín,"CIUDAD DE ALDAYA, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,103,024","414,415,761"
,,Plaza o Jardín,"CIUDAD DE ALDAYA, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,103,166","414,415,721"
,,Plaza o Jardín,"CIUDAD DE ALDAYA, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,103,187","414,415,533"
,,Plaza o Jardín,"CIUDAD DE ALDAYA, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,103,109","414,415,340"
,,Plaza o Jardín,"CIUDAD DE ALDAYA, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,102,946","414,415,256"
,,Plaza o Jardín,"CIUDAD DE ALDAYA, JARDINES PLAZA",PARQUE ALCOSA-JARDINES DEL EDEN,,Este-Alcosa-Torreblanca,Arbusto,,0,"24,102,821","414,415,243"
